1561	0.00001823	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1562	0.00002996	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1563	0.00001851	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1564	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1565	0.00001795	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 09 	
1566	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1567	0.00001753	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 84 	
1568	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1569	0.00001886	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 13 	
1570	0.00002877	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1571	0.00001844	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 89 	
1572	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1573	0.00001718	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1574	0.00001977	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1575	0.00001886	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 05 	
1576	0.00001502	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1577	0.00001571	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
1578	0.00001194	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1579	0.00001229	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
1580	0.00002095	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1581	0.00001690	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1582	0.00002458	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1583	0.00001970	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1584	0.00002039	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1585	0.00001921	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 3F 	
1586	0.00001977	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1587	0.00001767	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 88 	
1588	0.00001306	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1589	0.00001055	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1590	0.00001907	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1591	0.00001215	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1592	0.00002172	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1593	0.00001313	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 10 	
1594	0.00001900	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1595	0.00001222	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: F8 	
1596	0.00001774	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1597	0.00001048	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1598	0.00001956	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1599	0.00001271	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
1600	0.00003164	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1601	0.00001893	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1602	0.00003080	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1603	0.00001837	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1604	0.00002361	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1605	0.00001767	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1606	0.00003003	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1607	0.00001795	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1608	0.00001963	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1609	0.00001669	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1610	0.00003010	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1611	0.00001774	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1612	0.00002857	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1613	0.00001718	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1614	0.00001942	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1615	0.00001802	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1616	0.00003017	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1617	0.00001816	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1618	0.00002912	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1619	0.00001809	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1620	0.00002891	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1621	0.00001830	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1622	0.00002500	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1623	0.00001788	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1624	0.00002884	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1625	0.00001774	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1626	0.00002891	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1627	0.00001697	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1628	0.00003283	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1629	0.00001970	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1630	0.00002912	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1631	0.00001837	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1632	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1633	0.00001802	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 07 	
1634	0.00002877	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1635	0.00001802	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: EE 	
1636	0.00004358	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
1637	0.00001523	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
1638	0.00089236	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
1639	0.00002905	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1640	0.00002982	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1641	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1642	0.00002808	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1643	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1644	0.00002961	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1645	0.00002857	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1646	0.00003101	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1647	0.00002926	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1648	0.00002898	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1649	0.00003003	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1650	0.00002968	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1651	0.00002884	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1652	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1653	0.00002919	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1654	0.00004239	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
1655	0.00001648	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
1656	0.00063681	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
1657	0.00003276	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1658	0.00003017	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1659	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1660	0.00001830	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1661	0.00001844	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1662	0.00002305	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1663	0.00002430	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1664	0.00003108	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1665	0.00003457	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1666	0.00002961	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1667	0.00003003	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1668	0.00003052	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1669	0.00003164	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1670	0.00002919	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1671	0.00003276	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1672	0.00004204	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
1673	0.00001634	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
1674	0.00134940	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
1675	0.00003003	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1676	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1677	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1678	0.00006984	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1679	0.00001830	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1680	0.00002193	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1681	0.00002235	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1682	0.00004868	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1683	0.00002919	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1684	0.00002870	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1685	0.00002905	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1686	0.00003024	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1687	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1688	0.00002926	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1689	0.00002989	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1690	0.00004135	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
1691	0.00001599	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
1692	0.00095920	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
1693	0.00003003	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1694	0.00002354	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1695	0.00002053	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1696	0.00002004	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1697	0.00003276	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1698	0.00003010	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1699	0.00002891	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1700	0.00003394	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1701	0.00003548	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1702	0.00001809	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1703	0.00001990	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1704	0.00001585	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1705	0.00002347	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1706	0.00001830	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1707	0.00001774	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1708	0.00004121	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
1709	0.00001613	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
1710	0.00080750	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
1711	0.00003031	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1712	0.00001970	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1713	0.00002619	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1714	0.00002668	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1715	0.00002612	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1716	0.00003038	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1717	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1718	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1719	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1720	0.00002277	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1721	0.00002759	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1722	0.00003010	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1723	0.00002975	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1724	0.00003017	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1725	0.00003387	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1726	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
1727	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
1728	8:16:04 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
1729	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1730	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1731	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1732	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1733	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1734	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1735	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1736	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1737	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1738	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1739	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1740	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1741	8:16:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1742	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1743	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1744	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
1745	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
1746	8:16:05 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 01 01 02 00 01 59 	
1747	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1748	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1749	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
1750	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1751	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
1752	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1753	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1754	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1755	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
1756	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1757	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
1758	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1759	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1760	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1761	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
1762	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1763	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 82 	
1764	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1765	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 2A 	
1766	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1767	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
1768	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1769	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 44 	
1770	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1771	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1772	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1773	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 40 	
1774	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1775	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 0B 	
1776	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1777	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 1C 	
1778	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1779	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1780	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1781	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1782	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1783	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 09 	
1784	8:16:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1785	8:16:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 98 	
1786	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1787	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 13 	
1788	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1789	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 8B 	
1790	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1791	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1792	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1793	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 05 	
1794	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1795	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
1796	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1797	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
1798	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1799	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1800	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1801	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1802	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1803	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 3F 	
1804	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1805	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 88 	
1806	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1807	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1808	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1809	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1810	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1811	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 10 	
1812	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1813	8:16:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: F8 	
1814	8:16:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
